order_id,customer_id,product_id,order_date,quantity,price_per_unit,total_amount,payment_method
2424,1290,1742,2025-04-30 19:32:05.280107,1,2439.83,2439.83,Credit Card
2425,740,1283,2025-12-10 19:32:05.280112,3,2235.38,6706.14,Credit Card
2426,514,1324,2024-03-20 19:32:05.280117,1,1311.8,1311.8,Wallet
2427,256,574,2024-07-28 19:32:05.280121,1,2467.95,2467.95,Credit Card
2428,570,1371,2025-09-08 19:32:05.280126,1,2441.85,2441.85,UPI
2429,770,1317,2024-04-27 19:32:05.280131,2,938.47,1876.94,Credit Card
2430,1040,14,2024-07-27 19:32:05.280136,1,1841.49,1841.49,UPI
2431,1383,50,2025-07-08 19:32:05.280141,3,960.72,2882.16,Credit Card
2432,775,1657,2025-08-01 19:32:05.280145,3,478.92,1436.76,Debit Card
2433,1298,1130,2026-02-04 19:32:05.280150,2,1815.15,3630.3,Debit Card
2434,657,405,2024-10-17 19:32:05.280155,3,2064.77,6194.31,Credit Card
2435,1160,1607,2024-06-28 19:32:05.280160,2,2784.71,5569.42,Credit Card
2436,60,704,2024-07-03 19:32:05.280164,3,2158.3,6474.9,UPI
2437,874,1479,2025-11-04 19:32:05.280169,3,2265.44,6796.32,COD
2438,53,1411,2026-01-10 19:32:05.280174,3,790.23,2370.69,Wallet
2439,242,171,2025-05-26 19:32:05.280179,2,1919.56,3839.12,Wallet
2440,832,756,2025-11-09 19:32:05.280183,2,868.14,1736.28,Wallet
2441,1219,1488,2025-03-02 19:32:05.280188,2,1797.96,3595.92,COD
2442,552,1312,2025-01-05 19:32:05.280193,3,2339.17,7017.51,UPI
2443,1324,846,2026-02-22 19:32:05.280198,3,2365.85,7097.55,Credit Card
2444,507,1250,2024-09-17 19:32:05.280203,2,1465.19,2930.38,COD
2445,1307,1151,2025-12-24 19:32:05.280208,3,2018.31,6054.93,Wallet
2446,143,265,2025-04-11 19:32:05.280212,3,2877.55,8632.65,Debit Card
2447,503,648,2024-05-22 19:32:05.280217,3,2969.2,8907.6,Debit Card
2448,1288,90,2024-11-04 19:32:05.280222,1,1294.68,1294.68,Debit Card
2449,1252,524,2025-04-26 19:32:05.280226,3,2984.53,8953.59,Debit Card
2450,1091,916,2025-08-16 19:32:05.280231,1,1099.17,1099.17,COD
2451,218,1048,2025-05-15 19:32:05.280236,2,1506.74,3013.48,Debit Card
2452,1416,3,2024-12-03 19:32:05.280241,2,1577.13,3154.26,Debit Card
2453,1266,1305,2024-12-22 19:32:05.280246,2,2781.54,5563.08,UPI
2454,785,389,2025-02-22 19:32:05.280250,3,2767.34,8302.02,Credit Card
2455,556,1396,2024-06-01 19:32:05.280256,2,861.33,1722.66,Debit Card
2456,167,1764,2024-11-21 19:32:05.280261,1,1826.56,1826.56,Credit Card
2457,1494,751,2025-08-06 19:32:05.280266,2,1079.94,2159.88,UPI
2458,750,1299,2024-11-16 19:32:05.280270,3,2385.56,7156.68,Credit Card
2459,1012,846,2025-12-11 19:32:05.280275,3,2365.85,7097.55,UPI
2460,700,94,2025-06-12 19:32:05.280280,1,2739.93,2739.93,Debit Card
2461,1335,985,2025-11-28 19:32:05.280284,2,587,1174,COD
2462,993,1021,2024-12-29 19:32:05.280290,1,2003.27,2003.27,Wallet
2463,1327,1242,2024-07-28 19:32:05.280294,2,1721.8,3443.6,UPI
2464,993,1748,2025-06-12 19:32:05.280299,3,1800.01,5400.03,Wallet
2465,178,1306,2024-05-17 19:32:05.280304,1,1196.88,1196.88,Credit Card
2466,403,1595,2025-04-16 19:32:05.280308,3,1890.4,5671.2,Wallet
2467,1271,1362,2024-04-28 19:32:05.280313,1,2996.7,2996.7,Wallet
2468,1151,1033,2025-09-04 19:32:05.280318,1,1683.14,1683.14,COD
2469,1190,84,2026-02-11 19:32:05.280323,1,1957.93,1957.93,UPI
2470,1111,1426,2024-09-30 19:32:05.280327,3,1753.06,5259.18,COD
2471,1427,212,2025-02-25 19:32:05.280332,1,2142.49,2142.49,Wallet
2472,501,252,2025-12-01 19:32:05.280337,3,1816.92,5450.76,UPI
2473,250,38,2026-02-18 19:32:05.280342,2,1258.26,2516.52,Debit Card
2474,275,1003,2025-02-28 19:32:05.280347,1,2642.33,2642.33,COD
2475,726,876,2025-12-29 19:32:05.280351,3,822.26,2466.78,Wallet
2476,447,1856,2024-05-19 19:32:05.280356,2,461.37,922.74,COD
2477,1259,1866,2025-02-22 19:32:05.280361,2,949.58,1899.16,Debit Card
2478,153,1090,2025-03-13 19:32:05.280365,3,1909.68,5729.04,UPI
2479,243,888,2025-02-09 19:32:05.280370,1,954.58,954.58,COD
2480,970,1911,2025-07-11 19:32:05.280375,1,1196.42,1196.42,UPI
2481,921,347,2024-07-23 19:32:05.280380,3,1485.89,4457.67,Credit Card
2482,498,40,2025-05-18 19:32:05.280385,1,608.84,608.84,Debit Card
2483,983,201,2024-05-30 19:32:05.280389,3,2638.81,7916.43,COD
2484,409,1907,2025-04-12 19:32:05.280394,3,2189.04,6567.12,Credit Card
2485,1278,1363,2025-08-08 19:32:05.280399,2,2647.4,5294.8,COD
2486,604,1441,2025-01-12 19:32:05.280404,2,2151.51,4303.02,UPI
2487,815,253,2025-03-11 19:32:05.280408,2,1277.32,2554.64,Credit Card
2488,970,73,2024-07-27 19:32:05.280413,2,1261.56,2523.12,UPI
2489,1496,1957,2025-02-03 19:32:05.280418,3,1483.22,4449.66,UPI
2490,1253,1123,2024-11-24 19:32:05.280423,3,2356.84,7070.52,Credit Card
2491,993,1818,2024-11-22 19:32:05.280427,2,1158.98,2317.96,COD
2492,152,774,2024-03-28 19:32:05.280432,1,2501.02,2501.02,Wallet
2493,1414,1470,2024-05-19 19:32:05.280437,2,2505.09,5010.18,Credit Card
2494,180,1397,2025-10-09 19:32:05.280442,3,2985.79,8957.37,COD
2495,812,1930,2025-05-04 19:32:05.280446,2,1883.22,3766.44,Wallet
2496,1454,1149,2026-02-05 19:32:05.280451,2,2755.51,5511.02,Credit Card
2497,1240,1372,2026-03-02 19:32:05.280456,2,2474.35,4948.7,UPI
2498,149,1834,2025-11-14 19:32:05.280461,1,685.63,685.63,Wallet
2499,1185,1615,2025-07-14 19:32:05.280465,3,2538.43,7615.29,UPI
2500,315,1127,2026-01-18 19:32:05.280471,1,1575.93,1575.93,Debit Card
2501,1345,1603,2025-04-21 19:32:05.280475,3,2384.63,7153.89,Debit Card
2502,1295,1235,2024-08-02 19:32:05.280480,1,1863,1863,Wallet
2503,196,166,2024-03-18 19:32:05.280485,3,2072.79,6218.37,Debit Card
2504,1215,135,2024-05-03 19:32:05.280490,3,2739.29,8217.87,Debit Card
2505,697,1474,2025-12-21 19:32:05.280495,2,1097.67,2195.34,UPI
2506,321,923,2024-08-19 19:32:05.280500,1,1460.11,1460.11,COD
2507,1201,898,2025-07-23 19:32:05.280504,3,1677.2,5031.6,Credit Card
2508,258,1398,2025-06-09 19:32:05.280509,3,2172.3,6516.9,Debit Card
2509,914,955,2026-03-14 19:32:05.280514,1,2324.95,2324.95,Credit Card
2510,385,1386,2024-11-19 19:32:05.280518,1,1812.91,1812.91,Debit Card
2511,628,1992,2024-11-15 19:32:05.280523,2,2414.93,4829.86,COD
2512,867,1035,2025-12-08 19:32:05.280528,3,2419.05,7257.15,UPI
2513,240,1749,2024-06-02 19:32:05.280532,3,1737.6,5212.8,UPI
2514,444,146,2026-02-15 19:32:05.280537,3,1891.28,5673.84,COD
2515,207,857,2025-05-30 19:32:05.280542,2,2100.26,4200.52,UPI
2516,872,102,2024-07-09 19:32:05.280547,2,2215.9,4431.8,Wallet
2517,318,1549,2025-11-15 19:32:05.280551,1,1099.82,1099.82,Wallet
2518,1108,1684,2024-09-21 19:32:05.280556,3,2476.62,7429.86,Credit Card
2519,797,180,2026-02-11 19:32:05.280561,2,1672.73,3345.46,Credit Card
2520,542,977,2025-10-24 19:32:05.280566,2,890.17,1780.34,Wallet
2521,45,1973,2026-01-23 19:32:05.280570,1,521.94,521.94,COD
2522,280,1210,2025-12-19 19:32:05.280575,1,2643.62,2643.62,Wallet
2523,902,132,2026-02-13 19:32:05.280580,2,1662.64,3325.28,Credit Card
2524,306,452,2025-06-06 19:32:05.280584,2,2966.32,5932.64,Wallet
2525,425,1092,2026-02-28 19:32:05.280589,2,2053.23,4106.46,Credit Card
2526,997,1310,2024-10-21 19:32:05.280594,2,2796.6,5593.2,UPI
2527,755,786,2025-07-17 19:32:05.280599,2,2617.44,5234.88,UPI
2528,389,1330,2024-03-21 19:32:05.280603,3,2672.8,8018.4,UPI
2529,52,463,2024-10-09 19:32:05.280608,2,1943.17,3886.34,Credit Card
2530,1020,115,2026-01-14 19:32:05.280613,2,1205.36,2410.72,Credit Card
2531,504,973,2024-05-19 19:32:05.280618,2,2584.47,5168.94,Debit Card
2532,240,396,2024-06-30 19:32:05.280623,3,2628.21,7884.63,COD
2533,728,942,2024-12-20 19:32:05.280628,3,675.22,2025.66,Debit Card
2534,1206,919,2025-08-22 19:32:05.280632,1,2768.15,2768.15,Wallet
2535,302,1451,2025-06-16 19:32:05.280638,1,2159.49,2159.49,Wallet
2536,511,969,2024-04-23 19:32:05.280642,2,2364.87,4729.74,COD
2537,1183,81,2025-07-14 19:32:05.280647,1,1520.41,1520.41,UPI
2538,1312,486,2025-12-24 19:32:05.280652,2,716.62,1433.24,COD
2539,331,453,2025-12-30 19:32:05.280656,3,433.37,1300.11,Debit Card
2540,108,946,2025-01-28 19:32:05.280661,1,2994.6,2994.6,Credit Card
2541,242,1247,2024-11-21 19:32:05.280666,2,2527.29,5054.58,UPI
2542,1033,121,2025-04-02 19:32:05.280671,3,2253.73,6761.19,Debit Card
2543,924,500,2024-11-06 19:32:05.280675,2,402.99,805.98,Wallet
2544,1332,1262,2024-09-17 19:32:05.280680,1,492.17,492.17,COD
2545,467,1037,2025-01-03 19:32:05.280685,2,984.82,1969.64,Wallet
2546,764,1871,2024-12-06 19:32:05.280690,1,1426.92,1426.92,UPI
2547,1069,296,2025-06-20 19:32:05.280696,1,1325.07,1325.07,Credit Card
2548,552,1453,2025-10-25 19:32:05.280701,3,1637.96,4913.88,Credit Card
2549,416,1465,2025-05-05 19:32:05.280706,2,468.82,937.64,Wallet
2550,127,1748,2025-01-30 19:32:05.280711,2,1800.01,3600.02,Debit Card
2551,1004,1100,2024-07-11 19:32:05.280715,3,2545.81,7637.43,UPI
2552,1331,1617,2025-06-09 19:32:05.280721,2,2192,4384,COD
2553,1075,716,2025-09-07 19:32:05.280726,2,980.57,1961.14,UPI
2554,1280,1230,2025-06-20 19:32:05.280730,3,2245.46,6736.38,COD
2555,222,1029,2025-06-26 19:32:05.280735,1,2983.5,2983.5,Debit Card
2556,1098,1963,2024-05-21 19:32:05.280740,1,655.38,655.38,Wallet
2557,353,1859,2024-10-23 19:32:05.280745,2,1802.32,3604.64,Credit Card
2558,924,1337,2024-05-08 19:32:05.280750,1,2877.66,2877.66,UPI
2559,1457,1465,2025-04-16 19:32:05.280755,1,468.82,468.82,Debit Card
2560,1048,1327,2026-03-02 19:32:05.280760,3,1468.16,4404.48,Debit Card
2561,501,1467,2025-02-04 19:32:05.280764,3,717.22,2151.66,Credit Card
2562,119,1372,2024-09-19 19:32:05.280771,1,2474.35,2474.35,UPI
2563,111,1738,2024-03-31 19:32:05.280775,2,844.17,1688.34,Debit Card
2564,165,1795,2025-02-19 19:32:05.280780,1,1746.6,1746.6,UPI
2565,440,871,2025-04-03 19:32:05.280785,2,1448.19,2896.38,Debit Card
2566,155,1032,2024-08-01 19:32:05.280790,2,1219.92,2439.84,COD
2567,1151,909,2024-04-28 19:32:05.280795,1,704.2,704.2,Credit Card
2568,1134,444,2025-06-22 19:32:05.280799,2,1955.13,3910.26,Credit Card
2569,855,86,2025-05-24 19:32:05.280804,1,1510.09,1510.09,COD
2570,1453,138,2024-07-15 19:32:05.280809,3,995.38,2986.14,COD
2571,1476,537,2024-12-09 19:32:05.280814,3,2297.89,6893.67,UPI
2572,1030,969,2024-06-21 19:32:05.280819,2,2364.87,4729.74,COD
2573,1038,470,2025-10-28 19:32:05.280823,3,849.68,2549.04,UPI
2574,1345,1156,2025-09-07 19:32:05.280828,1,1157.51,1157.51,COD
2575,1149,404,2024-08-16 19:32:05.280833,3,2440.48,7321.44,Debit Card
2576,1034,1937,2025-05-08 19:32:05.280838,2,2121.33,4242.66,UPI
2577,1001,479,2025-02-19 19:32:05.280843,1,1578.01,1578.01,UPI
2578,180,1761,2024-07-13 19:32:05.280848,3,2359.68,7079.04,COD
2579,827,973,2024-03-31 19:32:05.280852,1,2584.47,2584.47,COD
2580,863,958,2024-03-22 19:32:05.280857,1,1270.36,1270.36,Debit Card
2581,1286,53,2025-11-17 19:32:05.280862,2,2200.7,4401.4,Wallet
2582,1449,1720,2024-07-02 19:32:05.280867,1,1918.01,1918.01,Credit Card
2583,411,1100,2024-11-27 19:32:05.280872,2,2545.81,5091.62,Debit Card
2584,157,158,2025-04-20 19:32:05.280877,1,2707.07,2707.07,COD
2585,1070,958,2024-07-25 19:32:05.280881,3,1270.36,3811.08,Wallet
2586,452,192,2025-05-17 19:32:05.280886,1,2109.05,2109.05,Debit Card
2587,261,1662,2025-08-04 19:32:05.280891,3,1684.63,5053.89,UPI
2588,30,1128,2024-03-25 19:32:05.280896,1,1289.66,1289.66,Credit Card
2589,1275,115,2025-05-29 19:32:05.280901,1,1205.36,1205.36,Debit Card
2590,1199,1348,2026-01-25 19:32:05.280906,1,1237.48,1237.48,UPI
2591,699,981,2024-08-31 19:32:05.280910,2,1167.05,2334.1,UPI
2592,854,196,2024-08-14 19:32:05.280915,2,1286.84,2573.68,Credit Card
2593,1052,1746,2025-03-11 19:32:05.280920,3,1471.79,4415.37,Debit Card
2594,750,4,2026-01-11 19:32:05.280925,3,724.2,2172.6,Debit Card
2595,595,119,2024-12-06 19:32:05.280929,3,2790.73,8372.19,Credit Card
2596,467,1949,2025-01-09 19:32:05.280934,3,2111.61,6334.83,Wallet
2597,919,848,2024-08-26 19:32:05.280939,1,1221.57,1221.57,Credit Card
2598,1125,612,2024-04-03 19:32:05.280944,2,878.53,1757.06,COD
2599,349,1718,2025-07-14 19:32:05.280948,3,1362.93,4088.79,Credit Card
2600,228,1132,2025-08-17 19:32:05.280953,3,2520.33,7560.99,COD
2601,24,1774,2026-02-10 19:32:05.280958,2,1391.78,2783.56,UPI
2602,772,196,2026-01-20 19:32:05.280963,1,1286.84,1286.84,Wallet
2603,1280,451,2025-11-28 19:32:05.280968,1,1238.49,1238.49,COD
2604,196,643,2024-12-04 19:32:05.280972,1,1832.71,1832.71,Credit Card
2605,29,827,2025-11-08 19:32:05.280978,3,2737.18,8211.54,Credit Card
2606,953,1710,2025-08-24 19:32:05.280982,3,2039.43,6118.29,Wallet
2607,1437,1971,2026-02-02 19:32:05.280988,2,2935.89,5871.78,Wallet
2608,1183,1396,2025-02-20 19:32:05.280992,1,861.33,861.33,Debit Card
2609,575,1897,2025-11-05 19:32:05.280997,3,2137.11,6411.33,UPI
2610,234,1883,2026-01-15 19:32:05.281002,1,1260.63,1260.63,COD
2611,1084,642,2024-12-07 19:32:05.281006,2,510.67,1021.34,COD
2612,496,1786,2025-04-16 19:32:05.281011,3,774.26,2322.78,COD
2613,528,657,2024-11-09 19:32:05.281016,1,1796.43,1796.43,Credit Card
2614,691,1569,2024-11-26 19:32:05.281021,2,1489.69,2979.38,UPI
2615,542,1182,2024-09-26 19:32:05.281026,2,2505.43,5010.86,Wallet
2616,1156,615,2025-08-11 19:32:05.281030,1,2282.67,2282.67,Wallet
2617,1042,6,2024-04-19 19:32:05.281035,3,1819.52,5458.56,Credit Card
2618,884,1384,2025-08-28 19:32:05.281040,1,939.43,939.43,Wallet
2619,1354,1870,2025-10-13 19:32:05.281045,2,2260.35,4520.7,Credit Card
2620,710,729,2024-09-19 19:32:05.281049,1,2130.51,2130.51,COD
2621,956,412,2025-01-14 19:32:05.281054,3,1483.03,4449.09,Debit Card
2622,354,1055,2024-06-24 19:32:05.281059,2,2147.06,4294.12,COD
2623,363,852,2025-02-07 19:32:05.281064,2,2353.03,4706.06,Credit Card
2624,735,1535,2025-04-17 19:32:05.281069,2,521.86,1043.72,Wallet
2625,935,512,2024-11-08 19:32:05.281073,2,1206.72,2413.44,COD
2626,614,1319,2025-10-01 19:32:05.281078,2,443.24,886.48,Debit Card
2627,257,884,2026-01-29 19:32:05.281082,2,643.68,1287.36,Credit Card
2628,674,1900,2024-04-20 19:32:05.281087,3,896,2688,Debit Card
2629,1220,266,2026-02-23 19:32:05.281092,1,1627,1627,Credit Card
2630,286,286,2025-03-14 19:32:05.281097,1,1637.65,1637.65,Wallet
2631,1054,251,2026-01-24 19:32:05.281102,2,2930.18,5860.36,Wallet
2632,76,518,2025-10-15 19:32:05.281107,1,2874.29,2874.29,UPI
2633,759,660,2024-09-26 19:32:05.281112,3,2113.53,6340.59,Credit Card
2634,811,755,2024-06-02 19:32:05.281117,2,2791.49,5582.98,COD
2635,309,1776,2026-01-27 19:32:05.281122,2,1139.04,2278.08,COD
2636,576,1084,2024-05-16 19:32:05.281127,2,1369.17,2738.34,Credit Card
2637,1078,895,2024-08-25 19:32:05.281132,3,765.47,2296.41,Debit Card
2638,984,978,2024-03-25 19:32:05.281136,3,673.14,2019.42,Credit Card
2639,941,446,2024-10-19 19:32:05.281141,2,970.17,1940.34,Wallet
2640,399,1976,2026-01-21 19:32:05.281145,1,2949.44,2949.44,Credit Card
2641,525,1721,2024-06-10 19:32:05.281150,3,1148.01,3444.03,UPI
2642,1232,1063,2025-04-04 19:32:05.281155,2,2905.28,5810.56,Debit Card
2643,961,138,2024-11-23 19:32:05.281160,1,995.38,995.38,Wallet
2644,934,516,2025-01-07 19:32:05.281164,3,617.43,1852.29,UPI
2645,1322,1571,2026-03-08 19:32:05.281169,3,587,1761,Wallet
2646,541,607,2025-10-15 19:32:05.281174,3,1055.87,3167.61,UPI
2647,80,103,2026-02-18 19:32:05.281179,2,2563.23,5126.46,UPI
2648,860,868,2024-11-07 19:32:05.281183,2,736.46,1472.92,Wallet
2649,923,1204,2025-08-25 19:32:05.281188,1,1793.19,1793.19,UPI
2650,112,1131,2025-10-27 19:32:05.281193,3,745.24,2235.72,Credit Card
2651,188,1774,2025-08-10 19:32:05.281198,3,1391.78,4175.34,UPI
2652,1167,1672,2025-01-11 19:32:05.281203,2,2777.32,5554.64,UPI
2653,1318,603,2025-01-04 19:32:05.281207,2,856.83,1713.66,UPI
2654,620,1439,2024-10-19 19:32:05.281212,2,2996.18,5992.36,Credit Card
2655,1060,1397,2025-02-11 19:32:05.281217,1,2985.79,2985.79,Wallet
2656,760,344,2026-01-17 19:32:05.281222,1,875.48,875.48,UPI
2657,771,1741,2024-09-26 19:32:05.281226,3,2497.13,7491.39,UPI
2658,677,557,2025-07-21 19:32:05.281231,2,2444.97,4889.94,Credit Card
2659,786,1591,2025-09-30 19:32:05.281236,2,515.28,1030.56,Credit Card
2660,1033,1735,2025-05-31 19:32:05.281240,3,741.8,2225.4,COD
2661,40,1019,2024-06-14 19:32:05.281245,2,2320.41,4640.82,Credit Card
2662,957,113,2025-07-09 19:32:05.281250,1,984.18,984.18,UPI
2663,1424,1392,2024-06-30 19:32:05.281255,3,2010.66,6031.98,UPI
2664,387,415,2026-03-15 19:32:05.281260,1,1282.57,1282.57,UPI
2665,1304,1909,2024-06-30 19:32:05.281264,3,1179.12,3537.36,COD
2666,444,508,2025-10-01 19:32:05.281269,3,680.46,2041.38,Wallet
2667,762,452,2025-10-20 19:32:05.281274,2,2966.32,5932.64,COD
2668,1481,1624,2025-04-14 19:32:05.281278,1,1363.54,1363.54,UPI
2669,624,1603,2025-10-24 19:32:05.281283,2,2384.63,4769.26,UPI
2670,330,1883,2025-11-27 19:32:05.281288,2,1260.63,2521.26,Wallet
2671,1475,1249,2024-04-29 19:32:05.281292,2,1428.79,2857.58,Debit Card
2672,1479,1965,2025-03-30 19:32:05.281297,2,1480.75,2961.5,Wallet
2673,672,892,2024-09-27 19:32:05.281301,2,2581.44,5162.88,Credit Card
2674,899,1866,2025-01-16 19:32:05.281306,1,949.58,949.58,UPI
2675,420,1823,2025-04-29 19:32:05.281311,3,2762.08,8286.24,Debit Card
2676,388,934,2025-10-17 19:32:05.281316,3,446.87,1340.61,UPI
2677,189,1253,2025-02-24 19:32:05.281320,3,937.62,2812.86,Wallet
2678,983,1250,2025-08-24 19:32:05.281325,3,1465.19,4395.57,Wallet
2679,977,1852,2025-12-04 19:32:05.281330,2,618.68,1237.36,Wallet
2680,936,1489,2026-01-17 19:32:05.281335,3,1631.38,4894.14,Debit Card
2681,37,658,2025-07-25 19:32:05.281339,3,669.55,2008.65,UPI
2682,336,1062,2025-05-19 19:32:05.281344,2,2990.5,5981,UPI
2683,1140,887,2024-07-31 19:32:05.281349,1,2165.03,2165.03,Credit Card
2684,950,772,2025-07-05 19:32:05.281353,3,655.97,1967.91,UPI
2685,284,716,2024-06-22 19:32:05.281358,3,980.57,2941.71,Wallet
2686,257,1125,2025-01-05 19:32:05.281363,2,534.56,1069.12,Debit Card
2687,621,909,2025-08-26 19:32:05.281367,2,704.2,1408.4,Credit Card
2688,1074,1277,2025-03-09 19:32:05.281372,2,2880.71,5761.42,COD
2689,268,1866,2024-05-29 19:32:05.281377,2,949.58,1899.16,Debit Card
2690,1499,1914,2025-08-13 19:32:05.281382,1,1638.56,1638.56,Debit Card
2691,144,432,2025-09-13 19:32:05.281386,1,640.05,640.05,Credit Card
2692,1247,1349,2024-06-13 19:32:05.281391,2,1591.17,3182.34,Debit Card
2693,1493,802,2025-09-16 19:32:05.281396,1,568.11,568.11,Wallet
2694,209,762,2025-09-13 19:32:05.281401,3,2330.07,6990.21,Wallet
2695,1401,1128,2025-04-12 19:32:05.281406,1,1289.66,1289.66,UPI
2696,1452,1468,2025-06-21 19:32:05.281411,3,2600.66,7801.98,COD
2697,255,1400,2024-05-14 19:32:05.281415,3,1044.89,3134.67,Wallet
2698,934,97,2026-02-14 19:32:05.281420,2,2705.03,5410.06,Wallet
2699,1141,1796,2024-08-21 19:32:05.281425,1,967.19,967.19,Debit Card
2700,929,615,2025-03-13 19:32:05.281430,3,2282.67,6848.01,Wallet
2701,1074,1381,2025-08-11 19:32:05.281434,2,2487.47,4974.94,UPI
2702,1307,1117,2025-04-28 19:32:05.281439,1,2787.5,2787.5,COD
2703,1316,1441,2025-07-30 19:32:05.281444,3,2151.51,6454.53,COD
2704,41,446,2025-07-21 19:32:05.281448,1,970.17,970.17,UPI
2705,979,1816,2024-08-08 19:32:05.281453,1,1207.76,1207.76,COD
2706,283,702,2024-10-24 19:32:05.281458,3,2452.13,7356.39,COD
2707,1440,1258,2025-08-18 19:32:05.281462,2,2256.65,4513.3,UPI
2708,1222,7,2024-08-23 19:32:05.281467,1,1453.48,1453.48,Wallet
2709,1082,506,2025-01-22 19:32:05.281472,3,918.14,2754.42,Wallet
2710,730,892,2024-06-10 19:32:05.281477,3,2581.44,7744.32,Debit Card
2711,551,1356,2025-05-30 19:32:05.281482,3,838.47,2515.41,UPI
2712,1167,759,2024-07-03 19:32:05.281487,1,427.97,427.97,Credit Card
2713,1125,1847,2024-08-12 19:32:05.281491,3,2902.35,8707.05,COD
2714,256,1473,2025-11-21 19:32:05.281496,2,2789.36,5578.72,Wallet
2715,844,1645,2024-07-04 19:32:05.281501,3,1933.25,5799.75,Debit Card
2716,130,1658,2026-01-27 19:32:05.281506,2,502.67,1005.34,COD
2717,1032,1874,2024-09-01 19:32:05.281511,3,2404.65,7213.95,Debit Card
2718,387,408,2024-05-22 19:32:05.281516,1,2202.14,2202.14,COD
2719,527,314,2025-09-13 19:32:05.281521,2,2292.58,4585.16,Credit Card
2720,832,13,2024-08-26 19:32:05.281527,1,695.55,695.55,Credit Card
2721,429,936,2025-03-07 19:32:05.281531,3,1452.68,4358.04,Credit Card
2722,329,1101,2024-10-11 19:32:05.281537,2,859.3,1718.6,UPI
2723,297,1143,2025-03-08 19:32:05.281541,2,2985.52,5971.04,Debit Card
2724,678,119,2025-04-21 19:32:05.281546,2,2790.73,5581.46,Debit Card
2725,356,125,2026-01-20 19:32:05.281551,2,866.1,1732.2,COD
2726,697,526,2025-08-07 19:32:05.281556,3,924.05,2772.15,UPI
2727,1463,1820,2025-09-04 19:32:05.281561,2,1585.07,3170.14,UPI
2728,22,856,2024-04-08 19:32:05.281566,1,1611.89,1611.89,Credit Card
2729,629,1978,2024-10-19 19:32:05.281571,2,1455.45,2910.9,COD
2730,1073,512,2025-09-16 19:32:05.281576,2,1206.72,2413.44,Wallet
2731,553,1576,2025-08-23 19:32:05.281581,3,1925.51,5776.53,Debit Card
2732,941,676,2025-08-19 19:32:05.281585,3,2923.35,8770.05,Wallet
2733,839,1896,2024-12-14 19:32:05.281590,1,2244.93,2244.93,Debit Card
2734,1288,1845,2025-02-20 19:32:05.281597,3,1190.68,3572.04,Wallet
2735,1357,270,2024-07-29 19:32:05.281605,3,1558.95,4676.85,Credit Card
2736,85,1453,2024-04-07 19:32:05.281613,3,1637.96,4913.88,Credit Card
2737,863,442,2024-05-27 19:32:05.281621,3,914.7,2744.1,Credit Card
2738,653,972,2024-07-02 19:32:05.281628,3,2223.94,6671.82,Wallet
2739,1345,1520,2024-12-13 19:32:05.281636,2,2389.96,4779.92,Debit Card
2740,1260,1901,2025-09-07 19:32:05.281641,3,1091.85,3275.55,Debit Card
2741,1467,540,2024-08-28 19:32:05.281646,3,2032.09,6096.27,UPI
2742,209,1010,2024-05-28 19:32:05.281656,2,2654.84,5309.68,COD
2743,70,1663,2024-07-23 19:32:05.281664,3,1882.34,5647.02,UPI
2744,664,369,2024-05-18 19:32:05.281672,2,2312.12,4624.24,Debit Card
2745,1224,631,2024-12-25 19:32:05.281770,1,638.37,638.37,Debit Card
2746,992,213,2025-01-16 19:32:05.281785,1,2825.32,2825.32,Credit Card
2747,1429,1700,2024-11-30 19:32:05.281795,1,933.11,933.11,Debit Card
2748,169,1360,2024-11-19 19:32:05.281804,2,2638.17,5276.34,COD
2749,1440,802,2024-08-22 19:32:05.281812,3,568.11,1704.33,Credit Card
2750,304,984,2025-07-10 19:32:05.281819,2,2356.15,4712.3,Wallet
2751,1377,1055,2024-11-19 19:32:05.281830,3,2147.06,6441.18,Credit Card
2752,1090,1101,2024-11-27 19:32:05.281839,2,859.3,1718.6,COD
2753,1086,1689,2024-12-13 19:32:05.281847,2,2364.69,4729.38,Debit Card
2754,1431,182,2025-10-15 19:32:05.281855,3,1586.2,4758.6,Credit Card
2755,1098,356,2025-10-22 19:32:05.281864,1,2583.88,2583.88,Credit Card
2756,1217,174,2025-03-28 19:32:05.281872,1,1851.24,1851.24,Credit Card
2757,773,300,2025-11-18 19:32:05.281880,1,1594.7,1594.7,Credit Card
2758,952,1518,2025-10-21 19:32:05.281888,2,2428.57,4857.14,Debit Card
2759,1042,1632,2025-02-21 19:32:05.281896,3,741.35,2224.05,Wallet
2760,1203,1861,2025-02-11 19:32:05.281906,1,1201.99,1201.99,COD
2761,118,1677,2025-12-01 19:32:05.281912,3,1108.73,3326.19,Credit Card
2762,519,767,2025-09-07 19:32:05.281917,3,2045.64,6136.92,Wallet
2763,932,1721,2025-11-02 19:32:05.281922,2,1148.01,2296.02,Debit Card
2764,205,258,2024-09-27 19:32:05.281927,1,1310.91,1310.91,Credit Card
2765,1418,383,2024-12-27 19:32:05.281932,3,1378.97,4136.91,COD
2766,1353,1996,2025-05-12 19:32:05.281937,1,1007.89,1007.89,Wallet
2767,1240,102,2025-05-27 19:32:05.281942,3,2215.9,6647.7,Wallet
2768,453,273,2025-05-02 19:32:05.281947,2,2501.8,5003.6,UPI
2769,1458,1369,2026-02-26 19:32:05.281952,2,2058.79,4117.58,Wallet
