product_id,product_name,category,brand,cost_price,selling_price
856,BrandC Sweater 856,Shorts,BrandD,1933.02,1611.89
857,BrandE Shirt 857,Shoes,BrandB,834.27,2100.26
858,BrandE T-Shirt 858,Jeans,BrandA,1448.66,1464.22
859,BrandA Jeans 859,Jacket,BrandD,432.88,2693.62
860,BrandD Sneakers 860,Dress,BrandE,407.37,2113.97
861,BrandA Jeans 861,Jeans,BrandD,1185.47,1589.49
862,BrandA Shirt 862,Shoes,BrandA,1180.5,1241.85
863,BrandE Shorts 863,Shorts,BrandC,864.82,2406.49
864,BrandE Skirt 864,Sweater,BrandC,394.67,1626.79
865,BrandE Sweater 865,Shirt,BrandA,1381.25,580.96
866,BrandD T-Shirt 866,Jeans,BrandA,1631.29,1052.67
867,BrandE Dress 867,Skirt,BrandE,597.43,2422.79
868,BrandA Shirt 868,Skirt,BrandA,1258.02,736.46
869,BrandB Dress 869,Dress,BrandA,1600.34,408.8
870,BrandB Skirt 870,Dress,BrandB,1665.14,1036.87
871,BrandC Jacket 871,Jacket,BrandC,1023.41,1448.19
872,BrandA Skirt 872,Shorts,BrandC,592.14,2709.17
873,BrandB Shirt 873,T-Shirt,BrandA,377.31,1208.12
874,BrandE Dress 874,Dress,BrandD,1892.91,2655.47
875,BrandC Dress 875,Dress,BrandE,637.11,1230.38
876,BrandD Dress 876,Sweater,BrandD,596.61,822.26
877,BrandA Shirt 877,Sneakers,BrandB,1979.37,1397.09
878,BrandE Dress 878,Jeans,BrandC,616.27,2297.45
879,BrandA Shorts 879,Jeans,BrandB,1871.98,498.56
880,BrandD Dress 880,Shorts,BrandB,370.58,1426.37
881,BrandA Shirt 881,T-Shirt,BrandA,405.19,890.89
882,BrandA Dress 882,T-Shirt,BrandB,509.34,2521.68
883,BrandB Sneakers 883,Jacket,BrandC,552.11,514.7
884,BrandC Shirt 884,Jeans,BrandC,993.72,643.68
885,BrandE Shorts 885,Jeans,BrandA,1485.94,1252.56
886,BrandA Sneakers 886,Dress,BrandA,1708.58,1419.02
887,BrandA Shorts 887,Skirt,BrandD,1093.93,2165.03
888,BrandD Jeans 888,T-Shirt,BrandA,901,954.58
889,BrandC Shirt 889,Jacket,BrandC,856.59,507.33
890,BrandA Shoes 890,Jacket,BrandD,1910.04,798.92
891,BrandB Skirt 891,Shirt,BrandD,1393.2,2444.52
892,BrandB Jacket 892,Skirt,BrandA,1967.98,2581.44
893,BrandE Skirt 893,Shoes,BrandD,976.34,2667.84
894,BrandC Sneakers 894,Jacket,BrandE,541.15,916.11
895,BrandB T-Shirt 895,Jacket,BrandC,1392.14,765.47
896,BrandE Dress 896,Skirt,BrandD,1215.34,2370.33
897,BrandE Jacket 897,Jacket,BrandA,612.99,1855.06
898,BrandA Shorts 898,Dress,BrandD,1001.3,1677.2
899,BrandC Shirt 899,Dress,BrandB,1269.93,1573.9
900,BrandC Shirt 900,Shirt,BrandB,928.52,1581.37
901,BrandA Sweater 901,Jeans,BrandC,306.56,1589.69
902,BrandD Dress 902,Dress,BrandA,988.74,2259.42
903,BrandD Dress 903,Jacket,BrandD,728.41,1558.99
904,BrandA Skirt 904,Shoes,BrandD,1953.85,1852.36
905,BrandE Shoes 905,Shoes,BrandE,1785.92,2786.63
906,BrandE Skirt 906,Sneakers,BrandE,1372.06,2334.43
907,BrandE Shorts 907,Jeans,BrandA,604.71,704.06
908,BrandC Jacket 908,T-Shirt,BrandA,691.38,2136.98
909,BrandC Shorts 909,Skirt,BrandC,586.81,704.2
910,BrandA Shorts 910,Shorts,BrandE,1615.69,1454.42
911,BrandC T-Shirt 911,T-Shirt,BrandE,567.91,1406.57
912,BrandE Dress 912,Jeans,BrandE,1819.18,2640.06
913,BrandD Dress 913,T-Shirt,BrandB,1290.02,529.03
914,BrandE Shorts 914,Jacket,BrandC,1699.66,1650.52
915,BrandB Jeans 915,Shoes,BrandD,977.77,628.59
916,BrandB Shorts 916,Sneakers,BrandA,308.79,1099.17
917,BrandA Skirt 917,Dress,BrandB,1892.97,2410.07
918,BrandD Jacket 918,Sneakers,BrandC,975.66,1543.71
919,BrandB Shirt 919,Sneakers,BrandC,926.61,2768.15
920,BrandA Jeans 920,Jeans,BrandE,544.29,2885.53
921,BrandE Skirt 921,Shoes,BrandA,437.13,1167.15
922,BrandD Jeans 922,Dress,BrandD,1300.51,1562.67
923,BrandC Shoes 923,Shorts,BrandA,1577.75,1460.11
924,BrandD T-Shirt 924,T-Shirt,BrandC,1607.35,552.25
925,BrandB Skirt 925,Shoes,BrandE,1405.64,979.01
926,BrandC Jeans 926,Sneakers,BrandE,1858.13,1329.53
927,BrandC Skirt 927,Shoes,BrandE,792.83,2321.83
928,BrandD Jeans 928,Sweater,BrandA,671.03,2167.58
929,BrandA Shirt 929,Sweater,BrandE,1376.38,1900.27
930,BrandA Sneakers 930,Jeans,BrandC,875.05,930.36
931,BrandB Shoes 931,Shirt,BrandC,1298.64,625.9
932,BrandA Shoes 932,Sneakers,BrandB,379.47,926.83
933,BrandD Sweater 933,Dress,BrandE,1130.34,727.71
934,BrandB Shirt 934,Jacket,BrandD,1195.92,446.87
935,BrandA Jeans 935,Jacket,BrandB,346.26,1703.28
936,BrandC Jacket 936,Shirt,BrandC,711.21,1452.68
937,BrandA Skirt 937,Sweater,BrandE,1512.88,2687.25
938,BrandB Shirt 938,Shirt,BrandB,578.79,2968.15
939,BrandB Dress 939,T-Shirt,BrandB,982.11,457.43
940,BrandD Shirt 940,Jeans,BrandA,965.55,1857.82
941,BrandA Jacket 941,Jeans,BrandA,513.35,2830.32
942,BrandB Dress 942,Dress,BrandE,529.31,675.22
943,BrandD Shorts 943,Skirt,BrandC,1485.35,2257.26
944,BrandC Jacket 944,T-Shirt,BrandB,1502.03,2944.41
945,BrandB Jeans 945,Jeans,BrandA,339.12,875.48
946,BrandA Jacket 946,Dress,BrandA,459.05,2994.6
947,BrandA Shorts 947,Dress,BrandC,660.01,1645.85
948,BrandB Sweater 948,Shirt,BrandA,834.59,1607.33
949,BrandC T-Shirt 949,Sweater,BrandA,488.05,1743.37
950,BrandC Sneakers 950,Sweater,BrandC,1220.43,448.78
951,BrandC Shorts 951,Dress,BrandA,456.27,2921.58
952,BrandE Shoes 952,Skirt,BrandB,834.4,1106.63
953,BrandC T-Shirt 953,Sweater,BrandD,1225.07,1671.68
954,BrandB T-Shirt 954,Shirt,BrandB,370.05,1427.12
955,BrandC Jacket 955,Sweater,BrandE,1527.02,2324.95
956,BrandA Sweater 956,T-Shirt,BrandC,420.93,1005.1
957,BrandC Jacket 957,Jacket,BrandE,1603.11,1897.79
958,BrandB Jacket 958,Sneakers,BrandA,442.8,1270.36
959,BrandB Sneakers 959,Shirt,BrandB,1884.59,2262.38
960,BrandE Sweater 960,Skirt,BrandB,395.31,1070.74
961,BrandE Skirt 961,Jeans,BrandE,1866.91,889.29
962,BrandB Shorts 962,T-Shirt,BrandD,384.82,2923.13
963,BrandD Skirt 963,Shorts,BrandE,698.82,2595.84
964,BrandE Jacket 964,T-Shirt,BrandC,1823.75,2232.83
965,BrandD Skirt 965,Shoes,BrandC,1655.57,2193.82
966,BrandB Dress 966,Sweater,BrandA,1931.42,609.18
967,BrandB Jacket 967,Skirt,BrandD,1672.89,1110.6
968,BrandE Sneakers 968,Sweater,BrandC,513.45,2303.66
969,BrandC Shirt 969,T-Shirt,BrandD,1236.58,2364.87
970,BrandC Shoes 970,Shorts,BrandA,919.38,637.47
971,BrandD Jacket 971,Shorts,BrandA,1302.26,818.34
972,BrandA T-Shirt 972,Shirt,BrandC,1807.36,2223.94
973,BrandC Sneakers 973,Shorts,BrandE,735.02,2584.47
974,BrandA Sneakers 974,Jacket,BrandE,1627.34,1824.99
975,BrandB Jeans 975,Shoes,BrandB,392.17,2099.32
976,BrandE Skirt 976,Sneakers,BrandA,1072.24,2814.25
977,BrandB Shirt 977,Shorts,BrandA,485.3,890.17
978,BrandC Jacket 978,Shirt,BrandC,1186.74,673.14
979,BrandD T-Shirt 979,Shoes,BrandB,974.24,1370.85
980,BrandC Shoes 980,Shirt,BrandA,1588.68,1907.67
981,BrandD Sneakers 981,Skirt,BrandB,1338.24,1167.05
982,BrandC Shorts 982,Shorts,BrandD,313,2530.5
983,BrandC Shorts 983,Sneakers,BrandC,1989.82,1102.57
984,BrandD Shorts 984,Dress,BrandC,672.45,2356.15
985,BrandC Jeans 985,Jacket,BrandE,636.38,587
986,BrandB Sneakers 986,Shoes,BrandD,790.92,1325.25
987,BrandD Jeans 987,Jeans,BrandE,852.92,1421.38
988,BrandE Jacket 988,Sweater,BrandE,762.27,2870.48
989,BrandE Sneakers 989,Sweater,BrandC,1632.05,457.62
990,BrandE Shoes 990,Shoes,BrandD,710.16,1784.17
991,BrandA Jeans 991,Skirt,BrandD,1007.63,1851.67
992,BrandA Shirt 992,Shirt,BrandE,970.95,1004.21
993,BrandD Sneakers 993,Jacket,BrandE,1091.51,814.12
994,BrandD Shoes 994,Jeans,BrandB,1453.08,2223.52
995,BrandD Dress 995,Sneakers,BrandC,1789.83,698.76
996,BrandC Dress 996,Shoes,BrandC,681.52,839.84
997,BrandC Sweater 997,Sneakers,BrandD,872.44,1951.31
998,BrandC Shirt 998,Sneakers,BrandD,929.1,2232.08
999,BrandE Sweater 999,Shoes,BrandC,1470.31,2066.56
1000,BrandC Sweater 1000,T-Shirt,BrandB,1779.85,1209.47
1001,BrandC Shorts 1001,Dress,BrandB,606.29,723.78
1002,BrandD Shirt 1002,Jacket,BrandB,787.57,406.26
1003,BrandE Dress 1003,Shirt,BrandA,1569.82,2642.33
1004,BrandC Shirt 1004,Shorts,BrandC,1812.9,2526.11
1005,BrandA Jacket 1005,Shoes,BrandE,709.37,1956.72
1006,BrandD Shoes 1006,Shorts,BrandE,407.22,2647.67
1007,BrandD Jacket 1007,Shirt,BrandB,764.73,980.19
1008,BrandE Sneakers 1008,Shorts,BrandC,793.58,1185.88
1009,BrandC Sweater 1009,Sneakers,BrandD,1338.86,1201.19
1010,BrandD Shoes 1010,Jacket,BrandE,1150.46,2654.84
1011,BrandA Jacket 1011,Shoes,BrandA,1305.89,1582.8
1012,BrandA Shirt 1012,Shoes,BrandD,398.97,1681.39
1013,BrandA T-Shirt 1013,Jacket,BrandE,383.79,1086.82
1014,BrandC Shorts 1014,Jacket,BrandE,1947.49,2975.72
1015,BrandE Shorts 1015,T-Shirt,BrandB,1873.57,2467.58
1016,BrandB Sneakers 1016,Dress,BrandC,1221.02,586.76
1017,BrandB T-Shirt 1017,Shorts,BrandC,1392.03,2294.77
1018,BrandD Shorts 1018,Sneakers,BrandC,704.59,2711.06
1019,BrandA Jeans 1019,Sweater,BrandC,327.94,2320.41
1020,BrandB Shoes 1020,Shorts,BrandD,1088.63,2918.11
1021,BrandC Sneakers 1021,Shirt,BrandB,671.49,2003.27
1022,BrandB Jeans 1022,Jacket,BrandD,1635.4,2777.77
1023,BrandD T-Shirt 1023,Jeans,BrandE,580.26,2935.96
1024,BrandA Shirt 1024,Sweater,BrandE,1969.51,1447.46
1025,BrandD Shoes 1025,Sneakers,BrandC,1033.25,2803.36
1026,BrandA Sweater 1026,Sneakers,BrandC,1211.34,2830.59
1027,BrandB Skirt 1027,Dress,BrandB,324.88,1220.05
1028,BrandC Sweater 1028,Shoes,BrandA,560.52,1919.37
1029,BrandD Shorts 1029,Jacket,BrandE,824.71,2983.5
1030,BrandC Shoes 1030,Sneakers,BrandB,809.49,2716.97
1031,BrandC Jacket 1031,Jeans,BrandE,947.77,1846.6
1032,BrandE Shoes 1032,Jacket,BrandD,1766.67,1219.92
1033,BrandE Sneakers 1033,Shirt,BrandA,1130.66,1683.14
1034,BrandA Jacket 1034,Shirt,BrandE,1707.55,1912.1
1035,BrandC Sneakers 1035,Shirt,BrandC,1948.22,2419.05
1036,BrandD Dress 1036,Shorts,BrandC,1060.36,2965.18
1037,BrandB Shorts 1037,Sweater,BrandE,510.13,984.82
1038,BrandB T-Shirt 1038,Shirt,BrandC,1008.32,620.03
1039,BrandB Shoes 1039,Shorts,BrandB,1442.49,2544.03
1040,BrandE Dress 1040,T-Shirt,BrandD,330.66,2448.64
1041,BrandA Jacket 1041,T-Shirt,BrandC,714.72,2131.97
1042,BrandE Sweater 1042,Jeans,BrandC,1370.5,544.71
1043,BrandC Dress 1043,Shorts,BrandC,1101.77,1618.09
1044,BrandB T-Shirt 1044,Jacket,BrandD,1280.26,952.56
1045,BrandB Jacket 1045,Jacket,BrandE,690.18,2736.64
1046,BrandC Shirt 1046,Dress,BrandB,366.16,2488.76
1047,BrandE Jeans 1047,Sweater,BrandE,746.61,2138.26
1048,BrandE Skirt 1048,Shorts,BrandE,851.5,1506.74
1049,BrandC Shorts 1049,Jacket,BrandE,1493.39,1367.37
1050,BrandE Shoes 1050,Sweater,BrandA,825.28,491.16
1051,BrandE T-Shirt 1051,Shirt,BrandE,877.65,2011.59
1052,BrandC Jacket 1052,Shirt,BrandB,1787.75,1519.62
1053,BrandE Shorts 1053,T-Shirt,BrandD,1197.3,2961.38
1054,BrandE Skirt 1054,Shoes,BrandC,1752.99,1051.32
1055,BrandA Shirt 1055,Shirt,BrandA,1489.53,2147.06
1056,BrandC Sweater 1056,Shoes,BrandC,618.31,2688.01
1057,BrandA Shorts 1057,Skirt,BrandD,1072.19,2918.96
1058,BrandD Skirt 1058,Jacket,BrandE,1597.26,2445.79
1059,BrandD Sneakers 1059,T-Shirt,BrandD,352.3,1305.23
1060,BrandB Sneakers 1060,Sweater,BrandE,1999.21,2109.17
1061,BrandA Shoes 1061,Sweater,BrandE,517.68,2743.14
1062,BrandC T-Shirt 1062,Jeans,BrandD,675.92,2990.5
1063,BrandE Skirt 1063,Shirt,BrandA,1355.7,2905.28
1064,BrandB Shoes 1064,Jeans,BrandB,1728.84,2011.24
1065,BrandA Skirt 1065,Shoes,BrandA,1172.18,2835.59
1066,BrandA Sweater 1066,Jeans,BrandC,1773.06,2383.79
1067,BrandB T-Shirt 1067,Dress,BrandE,1991.75,2100.15
1068,BrandB Shirt 1068,T-Shirt,BrandA,648.07,1727.73
1069,BrandC Skirt 1069,Shirt,BrandD,941.59,2982.11
1070,BrandB Jeans 1070,Shoes,BrandB,1852.72,2533.74
1071,BrandB Dress 1071,Dress,BrandB,1041.35,2535.86
1072,BrandE T-Shirt 1072,Shirt,BrandB,1554.96,1773.01
1073,BrandE T-Shirt 1073,Dress,BrandD,1733.48,1884.99
1074,BrandA T-Shirt 1074,Shorts,BrandA,1100.76,2186.36
1075,BrandE Skirt 1075,Jacket,BrandC,1117.91,1398.88
1076,BrandA Shorts 1076,Jeans,BrandA,1708.63,998.93
1077,BrandB Sweater 1077,T-Shirt,BrandE,1809.8,1776.33
1078,BrandC T-Shirt 1078,Shirt,BrandA,1710.58,1820.43
1079,BrandB Jacket 1079,Sneakers,BrandC,723.86,1976.35
1080,BrandE Shirt 1080,Shoes,BrandB,1344.41,1169.2
1081,BrandD Jacket 1081,Sneakers,BrandA,942.08,2318.06
1082,BrandD Jeans 1082,T-Shirt,BrandD,1448.84,1722.58
1083,BrandB Jacket 1083,Sneakers,BrandB,1307.31,2627.67
1084,BrandE Jeans 1084,Jeans,BrandE,612.45,1369.17
1085,BrandC Jeans 1085,Jeans,BrandD,1097.77,2511.8
1086,BrandA Jeans 1086,T-Shirt,BrandA,1544.91,2413.45
1087,BrandA Jacket 1087,Jeans,BrandE,771.3,1367.98
1088,BrandA Skirt 1088,Skirt,BrandA,1243.95,1649.94
1089,BrandD Dress 1089,Shirt,BrandD,1412.27,2823.78
1090,BrandC Jacket 1090,Sneakers,BrandE,1566.96,1909.68
1091,BrandB Sneakers 1091,Sweater,BrandE,602.06,2372.1
1092,BrandD Shirt 1092,Shirt,BrandA,1466.17,2053.23
1093,BrandA Jeans 1093,Shoes,BrandE,1014.74,2134.5
1094,BrandA Jeans 1094,Dress,BrandA,1098.07,1749.04
1095,BrandB T-Shirt 1095,Sweater,BrandE,657.23,1215.48
1096,BrandD T-Shirt 1096,T-Shirt,BrandC,554.55,569.4
1097,BrandC Shorts 1097,Sneakers,BrandB,584.28,948.53
1098,BrandB Jacket 1098,Shorts,BrandE,361.39,1182.22
1099,BrandC Sneakers 1099,Skirt,BrandC,547.54,2798.25
1100,BrandD Jeans 1100,Jeans,BrandD,1526.93,2545.81
1101,BrandB Shorts 1101,Shirt,BrandB,407.26,859.3
1102,BrandE Jacket 1102,Jacket,BrandD,1091.53,1884.95
1103,BrandE Sweater 1103,Sneakers,BrandC,1028.11,771.32
1104,BrandC Sneakers 1104,T-Shirt,BrandD,938.76,879.49
1105,BrandC Skirt 1105,Jacket,BrandC,660.77,994.32
1106,BrandC Sneakers 1106,Sweater,BrandA,1809.66,1701.31
1107,BrandD Sneakers 1107,Jacket,BrandE,956.9,2373.54
1108,BrandA Sweater 1108,Shirt,BrandC,1759.46,1033.57
1109,BrandD Shorts 1109,T-Shirt,BrandE,664.98,1962.45
1110,BrandD Jeans 1110,Skirt,BrandA,1030.23,1776.05
1111,BrandC Sneakers 1111,Shorts,BrandE,521.53,2293.14
1112,BrandA Sneakers 1112,Dress,BrandD,1220.05,1971.15
1113,BrandA Jacket 1113,T-Shirt,BrandC,744.18,1150.03
1114,BrandA Skirt 1114,Sweater,BrandC,1288.16,983.46
1115,BrandE Shoes 1115,Sweater,BrandC,907.52,2550.16
1116,BrandB Shorts 1116,Jacket,BrandC,1979.41,613.92
1117,BrandA Shirt 1117,Shorts,BrandA,1229.51,2787.5
1118,BrandD T-Shirt 1118,Shorts,BrandA,879.39,2529.56
1119,BrandB Dress 1119,Dress,BrandC,564.75,667.39
1120,BrandD T-Shirt 1120,Sneakers,BrandD,1434.61,1113.72
1121,BrandD Shoes 1121,Sweater,BrandB,1476.95,2954.45
1122,BrandE T-Shirt 1122,Shoes,BrandA,634.73,1880.1
1123,BrandC Sneakers 1123,Shorts,BrandA,1838.4,2356.84
1124,BrandE Dress 1124,Sweater,BrandE,1236.59,1960.97
1125,BrandC Shirt 1125,Shorts,BrandB,1130.7,534.56
1126,BrandE Sneakers 1126,Jacket,BrandC,1160.68,2143.74
1127,BrandB Skirt 1127,Dress,BrandA,506.31,1575.93
1128,BrandA Shoes 1128,Shoes,BrandE,1441.32,1289.66
1129,BrandA Shoes 1129,Jacket,BrandC,1513.42,2514.32
1130,BrandB Sweater 1130,Shoes,BrandD,381.29,1815.15
1131,BrandC Skirt 1131,Skirt,BrandE,438.13,745.24
1132,BrandE Jeans 1132,Sweater,BrandA,1535.79,2520.33
1133,BrandA Jeans 1133,Jeans,BrandB,793.59,2567.48
1134,BrandB Skirt 1134,Sweater,BrandE,438.94,2535.38
1135,BrandA Jacket 1135,Sneakers,BrandD,1404.19,2610.78
1136,BrandA T-Shirt 1136,Shoes,BrandE,438.83,714.88
1137,BrandE Skirt 1137,Skirt,BrandD,1228.88,493.38
1138,BrandD Skirt 1138,Dress,BrandE,1852.91,1875.66
1139,BrandD Sneakers 1139,T-Shirt,BrandA,379.53,2590.67
1140,BrandD Sweater 1140,T-Shirt,BrandE,1309.75,1413.22
1141,BrandE Shirt 1141,Sweater,BrandA,1914.92,2280.94
1142,BrandC Shorts 1142,Skirt,BrandC,1411.76,2200.99
1143,BrandC T-Shirt 1143,Sweater,BrandD,432.52,2985.52
1144,BrandB T-Shirt 1144,Sweater,BrandD,1219.27,2635.49
1145,BrandE Sneakers 1145,Dress,BrandD,1315.45,1537.37
1146,BrandC Shirt 1146,Jeans,BrandC,1250.01,2926.67
1147,BrandB Sweater 1147,T-Shirt,BrandC,512.06,1936.71
1148,BrandB Jacket 1148,T-Shirt,BrandB,987.28,1570.43
1149,BrandC Shirt 1149,Sneakers,BrandB,928.72,2755.51
1150,BrandC Jacket 1150,Jacket,BrandD,1781.96,1342.97
1151,BrandA Skirt 1151,Sweater,BrandD,969.85,2018.31
1152,BrandB Jacket 1152,T-Shirt,BrandB,1083.29,1037.95
1153,BrandE Sneakers 1153,Shirt,BrandC,438.79,1425.15
1154,BrandE Shoes 1154,Dress,BrandE,805.63,1355.37
1155,BrandE Sneakers 1155,Sweater,BrandE,1188.52,1356.24
1156,BrandC Sneakers 1156,Sneakers,BrandC,1355.69,1157.51
1157,BrandC Sneakers 1157,Dress,BrandA,1884.98,428.12
1158,BrandE Shoes 1158,Jacket,BrandA,764.77,1931.45
1159,BrandC Sneakers 1159,Shoes,BrandB,739.75,2881.72
1160,BrandE Shorts 1160,Shirt,BrandC,1642.59,817
1161,BrandC Jacket 1161,Jeans,BrandC,1909.54,520.9
1162,BrandC Shorts 1162,Skirt,BrandE,1774.52,614.35
1163,BrandB Shirt 1163,Sneakers,BrandD,731.91,2119.36
1164,BrandE Sneakers 1164,Sweater,BrandD,1110.98,1183.57
1165,BrandB Shoes 1165,T-Shirt,BrandB,1736.91,2819.01
1166,BrandA Jeans 1166,Jeans,BrandD,1881.62,2763.57
1167,BrandB Shoes 1167,Jacket,BrandA,1580.42,1286.72
1168,BrandA T-Shirt 1168,Shirt,BrandB,821.31,423.77
1169,BrandC Jacket 1169,Sweater,BrandB,1631.04,569.69
1170,BrandC Jeans 1170,Sweater,BrandD,982.33,1619.63
1171,BrandA Sneakers 1171,Jacket,BrandB,846.51,2892.64
1172,BrandB Sweater 1172,Jeans,BrandE,492.18,1420.56
1173,BrandE Sneakers 1173,Jeans,BrandA,427.79,2656.77
1174,BrandE Sneakers 1174,Shoes,BrandA,1416.01,1263.98
1175,BrandD Jeans 1175,Shoes,BrandD,1622.59,2082.55
1176,BrandD Sneakers 1176,Shorts,BrandC,466.26,2777.42
1177,BrandA T-Shirt 1177,Shorts,BrandA,1623.9,1935.38
1178,BrandD Skirt 1178,Sweater,BrandE,1612.22,1613.39
1179,BrandB Shorts 1179,Jeans,BrandD,1479.22,640.22
1180,BrandD Jacket 1180,T-Shirt,BrandC,1529.16,556.99
1181,BrandD Shirt 1181,Dress,BrandC,1845.69,2674.19
1182,BrandA Jeans 1182,Shirt,BrandB,1337.11,2505.43
1183,BrandC Sweater 1183,Dress,BrandB,490.73,426.97
1184,BrandC Shoes 1184,Skirt,BrandA,1331.52,2862.68
1185,BrandB Jeans 1185,Jeans,BrandC,1072.99,2418.09
1186,BrandA Dress 1186,Shirt,BrandB,548.41,2441.33
1187,BrandD T-Shirt 1187,Sneakers,BrandA,655.19,1371.1
1188,BrandE Sneakers 1188,T-Shirt,BrandD,789.62,1018.58
1189,BrandA Jacket 1189,Shorts,BrandD,890.97,520.76
1190,BrandA T-Shirt 1190,Dress,BrandC,1797.4,2235.99
1191,BrandC Sweater 1191,Shirt,BrandC,1177.03,2212.4
1192,BrandE Jeans 1192,Sweater,BrandD,388.33,479.66
1193,BrandD Shorts 1193,T-Shirt,BrandC,1156.65,2619.61
1194,BrandB Shirt 1194,Jacket,BrandB,1752.54,2046.32
1195,BrandB Jeans 1195,Jeans,BrandC,439.13,2487.13
1196,BrandE Skirt 1196,Jacket,BrandA,1070.55,1295.31
1197,BrandD Sneakers 1197,T-Shirt,BrandA,1354.56,2576.19
1198,BrandC Sneakers 1198,Jeans,BrandD,1708.25,583.18
1199,BrandB Sneakers 1199,Skirt,BrandE,1958,2694.6
1200,BrandD Shoes 1200,Sweater,BrandE,1145.89,1570.99
1201,BrandA Shorts 1201,Shorts,BrandB,740.52,846.41
1202,BrandE Jacket 1202,Jeans,BrandC,1180.68,2943.86
1203,BrandD Skirt 1203,Shorts,BrandE,1943.79,2112.02
1204,BrandE Shirt 1204,Shoes,BrandD,1699.76,1793.19
1205,BrandC Jacket 1205,Shirt,BrandB,456.04,735.49
1206,BrandE Shoes 1206,Dress,BrandA,1143.16,2017.59
1207,BrandE T-Shirt 1207,T-Shirt,BrandD,980.24,2631.9
1208,BrandC Skirt 1208,Shoes,BrandA,993.86,743.01
1209,BrandE T-Shirt 1209,Dress,BrandC,1293.87,2952.6
1210,BrandC Sweater 1210,Dress,BrandE,1983.39,2643.62
1211,BrandC Jeans 1211,Shirt,BrandD,847.12,1599.19
1212,BrandE Sweater 1212,Shorts,BrandD,680.9,2655.9
1213,BrandE Shorts 1213,Skirt,BrandA,1069.28,2942.39
1214,BrandB Dress 1214,Sneakers,BrandD,844.13,2755.42
1215,BrandC Jacket 1215,Dress,BrandE,491.71,547.46
1216,BrandE Shorts 1216,Shirt,BrandA,1557.84,527.8
1217,BrandA Shirt 1217,Jeans,BrandB,722.45,2198.02
1218,BrandB Jeans 1218,Shoes,BrandA,1597.18,1380.33
1219,BrandC Sweater 1219,Skirt,BrandE,413.3,965.27
1220,BrandB Shoes 1220,Jeans,BrandE,1945.25,902.07
1221,BrandE Jeans 1221,Shirt,BrandB,1223.49,1667.91
1222,BrandA Shorts 1222,Shirt,BrandB,619.92,640.34
1223,BrandD Sweater 1223,Jeans,BrandA,1946.48,1646.93
1224,BrandE Shirt 1224,Jacket,BrandC,1662.69,1188.48
1225,BrandC Shorts 1225,Shoes,BrandA,1678.06,2342.97
1226,BrandA Dress 1226,Skirt,BrandA,1820.87,2090.09
1227,BrandD Jacket 1227,Jacket,BrandE,1987.38,564.75
1228,BrandD Skirt 1228,Skirt,BrandC,1286.83,1786.18
1229,BrandB Jacket 1229,T-Shirt,BrandB,839.27,2084.3
1230,BrandD Jeans 1230,Dress,BrandE,1970.76,2245.46
1231,BrandB Sneakers 1231,Shirt,BrandE,435.56,758.04
1232,BrandB Shorts 1232,Sneakers,BrandA,515.48,2485.62
1233,BrandD Sweater 1233,Sweater,BrandA,1629.59,2584.87
1234,BrandE Dress 1234,Sweater,BrandA,762.5,2086.58
1235,BrandB Jacket 1235,Shorts,BrandD,303.95,1863
1236,BrandE Sneakers 1236,Dress,BrandC,1388.77,2890.1
1237,BrandA Jeans 1237,Jeans,BrandB,1038.77,1207
1238,BrandA Shoes 1238,Dress,BrandD,1788.4,1578.39
1239,BrandC T-Shirt 1239,T-Shirt,BrandD,519.59,457.79
1240,BrandB Shoes 1240,Dress,BrandE,768.05,1093.04
1241,BrandD Dress 1241,Jeans,BrandD,731.88,2182.8
1242,BrandC Shirt 1242,Dress,BrandB,1987.43,1721.8
1243,BrandD Sneakers 1243,Sneakers,BrandC,323.94,1047.4
1244,BrandD Sneakers 1244,Dress,BrandE,1965.62,1727.59
1245,BrandC Shirt 1245,Sweater,BrandB,1812.55,1476.21
1246,BrandA Jacket 1246,Jacket,BrandD,586.69,1825.35
1247,BrandD Jeans 1247,Jeans,BrandC,1269.44,2527.29
1248,BrandC Shirt 1248,Shirt,BrandC,771.79,2814.81
1249,BrandB Shoes 1249,Shorts,BrandE,331.37,1428.79
1250,BrandA Jacket 1250,Dress,BrandB,1552.56,1465.19
1251,BrandC Sneakers 1251,Dress,BrandC,1263.1,2026.87
1252,BrandA Jacket 1252,Shorts,BrandA,1923.86,2288.36
1253,BrandD Jeans 1253,Jacket,BrandC,1086.57,937.62
1254,BrandC Shirt 1254,Skirt,BrandC,1148.5,1788.08
1255,BrandD Shorts 1255,Shoes,BrandC,1192.16,2978.91
1256,BrandD Jeans 1256,T-Shirt,BrandE,519.5,511.04
1257,BrandA Dress 1257,T-Shirt,BrandE,1395.52,533.03
1258,BrandA Sweater 1258,Shoes,BrandC,1368.57,2256.65
1259,BrandB Sweater 1259,Jacket,BrandA,1545.6,2982.41
1260,BrandB Sneakers 1260,Shoes,BrandA,690.36,1784.14
1261,BrandC Shirt 1261,Sneakers,BrandA,433.13,705.11
1262,BrandB T-Shirt 1262,Shorts,BrandE,427.36,492.17
1263,BrandA Sneakers 1263,Jacket,BrandA,1714.03,2261.61
1264,BrandA Shoes 1264,Sneakers,BrandC,1451.28,519.1
1265,BrandD Shoes 1265,Shorts,BrandC,1045.8,1323.62
1266,BrandC Shorts 1266,Sweater,BrandD,1867.88,1243.77
